marker_symbol,mp_term_name,zygosity,effect_size
Spink13,decreased heart rate variability,homozygote,-1.0810974374087
Trpc3,abnormal gait,heterozygote,0.891089108910891
Elovl6,hypoactivity,homozygote,-0.977669632150099
Gabra2,hypoactivity,homozygote,-1.53916359924756
Dhx35,"preweaning lethality, complete penetrance",homozygote,1
Fzr1,abnormal embryo size,homozygote,1
Akr1d1,increased grip strength,homozygote,1.0872569078655001
Lta4h,increased body length,homozygote,0.571322624531739
Mag,decreased circulating glucose level,homozygote,-2.20509540434972
Ccnd2,increased grip strength,homozygote,2.04573754247736
Ppp1r35,decreased circulating HDL cholesterol level,heterozygote,-0.935541617387364
Gpc1,decreased brain size,homozygote,1
Dync1li1,enlarged lymph nodes,heterozygote,1
Npc2,decreased prepulse inhibition,heterozygote,-0.532307976347198
Abcg8,decreased effector memory T-helper cell number,homozygote,-1.57577112109754
Ghrhr,increased total body fat amount,homozygote,-0.541730421081505
Abtb2,decreased leukocyte cell number,homozygote,-1.21228084416914
Crym,decreased exploration in new environment,homozygote,-1.71003533020676
Limk2,long tibia,heterozygote,1.69482007603958
Esco1,decreased body weight,homozygote,-1.23962250556142
Zfp106,decreased body weight,homozygote,-3.3246849943213
Nhlh1,decreased exploration in new environment,heterozygote,-0.900479458578181
Thoc6,embryonic growth retardation,homozygote,1
Zfp60,increased lean body mass,homozygote,0.502757277880717
Plcg2,decreased erythrocyte cell number,heterozygote,-1.12977750087752
1700008P02Rik,decreased lean body mass,homozygote,0.36929360529299
Idh3b,increased fasting circulating glucose level,homozygote,1.73946597419428
Alg2,increased lean body mass,heterozygote,0.986054612502594
Prkab1,increased fasting circulating glucose level,homozygote,-0.48290486686755
Tusc3,decreased fasting circulating glucose level,heterozygote,2.19101542173371
Klf12,abnormal eye anterior chamber depth,heterozygote,0.808126666081607
Rnf10,"preweaning lethality, incomplete penetrance",homozygote,1
Slc16a2,abnormal retinal pigmentation,hemizygote,0.738970588235294
Slc4a10,abnormal bone structure,homozygote,-1.48099552255229
Sugp1,abnormal ovary morphology,heterozygote,1
Klc2,abnormal auditory brainstem response,homozygote,0.878048780487805
Nnmt,abnormal ovary morphology,homozygote,1
Dmd,increased lean body mass,hemizygote,3.85380061899706
Faf2,abnormal neural tube closure,homozygote,1
Sfmbt2,abnormal neural tube closure,homozygote,1
Pkdcc,abnormal neural tube closure,homozygote,1
Plekha5,decreased freezing behavior,homozygote,-0.644706490048815
Shank1,decreased body weight,homozygote,-1.35287104944333
Elfn2,abnormal behavior,homozygote,3.30606230953347
Nol3,abnormal lymph node morphology,homozygote,1
Pmepa1,abnormal retinal outer nuclear layer morphology,homozygote,-8.80065350931538
Fastkd2,abnormal retinal outer nuclear layer morphology,homozygote,-1.65328167053274
Ipo4,abnormal auditory brainstem response,heterozygote,0.918604651162791
Tnip1,increased basophil cell number,homozygote,3.68801578668407
Patl1,tremors,heterozygote,0.285418756268806
Mtmr1,decreased circulating potassium level,hemizygote,-1.21530074056108
Atg4b,increased mean corpuscular volume,homozygote,-2.36989888897554
Ces2e,decreased mean corpuscular volume,homozygote,-4.73654753442839
Rnf169,decreased bone mineral density,homozygote,-1.8078066347889
Top2b,abnormal placenta morphology,homozygote,1
Kat14,abnormal eye pigmentation,homozygote,0.490328820116054
Bok,increased thigmotaxis,homozygote,-0.956239327298406
Rest,abnormal auditory brainstem response,heterozygote,0.841121495327103
Dpm2,"preweaning lethality, complete penetrance",homozygote,1
Dse,"preweaning lethality, complete penetrance",homozygote,1
Amelx,abnormal tooth morphology,hemizygote,1
Gtpbp10,abnormal lens morphology,homozygote,0.605067064083457
Sfswap,decreased bone mineral content,heterozygote,-0.587416126267737
Tial1,decreased circulating calcium level,heterozygote,-1.05632416464413
Fam160a1,decreased circulating calcium level,heterozygote,-1.2784320256495
Lpgat1,decreased bone mineral content,heterozygote,-0.450466237379121
Rab24,decreased body length,homozygote,-3.44995320495456
Arpin,decreased lean body mass,homozygote,-0.402457328255624
Ywhaz,enlarged lymph nodes,heterozygote,1
Arhgef6,enlarged lymph nodes,hemizygote,1
Snapin,convulsive seizures,heterozygote,0.996616960174535
Gmds,decreased lean body mass,homozygote,-1.09883598117076
Syn3,decreased body length,homozygote,-1.83549838601397
Plaur,increased circulating potassium level,homozygote,0.526199155098389
Rab24,abnormal bone structure,homozygote,-3.83089989600661
Pudp,cataract,homozygote,0.567059095106187
Elmod2,abnormal gait,heterozygote,0.242670550648374
Tmem240,impaired cued conditioning behavior,homozygote,-0.66210384538869
Rab31,hyperactivity,homozygote,-0.740061508327127
Fam221a,abnormal digit morphology,homozygote,0.716748768472906
Miga2,decreased circulating serum albumin level,homozygote,-2.39171451656193
Kcnb2,hyperactivity,homozygote,-1.60926470277207
Pus1,abnormal iris pigmentation,homozygote,0.221881300955554
Zfp612,hyperactivity,homozygote,1.06125856107698
Reg2,increased prepulse inhibition,homozygote,0.797263955506949
Fndc4,hyperactivity,homozygote,1.70575655140022
Crx,small testis,homozygote,1
Sipa1l1,hyperactivity,homozygote,9.97281941572528
Nfya,increased bone mineral density,heterozygote,1.60070507866467
Fam185a,abnormal uterus morphology,homozygote,1
Vps4a,abnormal skin morphology,heterozygote,1
Kcna6,hyperactivity,homozygote,0.788046133089138
Smo,abnormal skin morphology,heterozygote,1
Rab19,decreased large unstained cell number,homozygote,-0.0574231673549041
Cd200,decreased NK cell number,homozygote,-2.99059122290765
Hint1,increased startle reflex,homozygote,1.06816481018565
Phf5a,increased lean body mass,heterozygote,-0.932126864888969
Csmd3,decreased circulating phosphate level,homozygote,-1.1982117572414
Duoxa2,abnormal snout morphology,homozygote,0.8417520106463
Agap1,abnormal snout morphology,homozygote,0.317942486836776
Clcnkb,abnormal pancreas morphology,homozygote,1
Slc4a10,decreased bone mineral content,homozygote,-1.98899892039296
C8b,decreased bone mineral content,homozygote,-1.10848015785689
Cfap65,decreased circulating triglyceride level,heterozygote,-0.939671622278323
Cdh23,decreased circulating triglyceride level,homozygote,-1.1208219857259
Ywhab,decreased circulating HDL cholesterol level,homozygote,-2.22226674615625
Eftud2,decreased grip strength,heterozygote,-0.882799996206353
Gnptab,enlarged heart,heterozygote,1
Thra,hyperactivity,heterozygote,4.16175009362443
Col9a2,abnormal pelvic girdle bone morphology,homozygote,0.680245993291092
Hspb6,hypoactivity,homozygote,-1.19699812091203
Prkab1,increased circulating bilirubin level,homozygote,1.54359716266634
Elmod1,abnormal startle reflex,homozygote,0.750106609808102
Bbip1,abnormal skin morphology,heterozygote,1
Gas2l2,improved glucose tolerance,homozygote,-0.742174838242698
Wdr1,embryonic lethality prior to organogenesis,homozygote,1
Cenpt,embryonic lethality prior to organogenesis,homozygote,1
Cracdl,decreased circulating total protein level,homozygote,-1.05311460930621
Lmnb1,decreased body weight,heterozygote,-1.35821026871909
Clasp1,small testis,heterozygote,1
Dync1li1,mydriasis,homozygote,0.996539792387543
Arvcf,abnormal gait,homozygote,0.871466431095406
Ubap1,"preweaning lethality, complete penetrance",homozygote,1
Mybphl,"preweaning lethality, incomplete penetrance",homozygote,1
Sptssa,increased circulating free fatty acids level,heterozygote,1.2323436232933
Slc9a3r2,decreased hemoglobin content,homozygote,-1.87462224233408
Phgdh,abnormal embryo development,homozygote,1
Sun1,abnormal retinal outer nuclear layer morphology,homozygote,-6.21156688743174
Tanc2,abnormal locomotor behavior,homozygote,0.410079051383399
Sfmbt2,abnormal neural tube morphology,homozygote,1
Erich3,impaired cued conditioning behavior,homozygote,-0.815039311470194
Slc44a1,abnormal retinal blood vessel morphology,homozygote,0.631322364411944
Pawr,decreased spleen weight,heterozygote,-0.884145350228647
Foxj3,increased circulating alkaline phosphatase level,homozygote,0.919243717341952
Gpld1,decreased circulating glucose level,homozygote,-2.18971968350434
Mms22l,decreased circulating cholesterol level,heterozygote,-0.582541603793853
Mtnr1b,improved glucose tolerance,homozygote,-0.81101655321888
Nisch,head bobbing,heterozygote,0.186371119473189
Oas1g,decreased circulating LDL cholesterol level,homozygote,-0.832933860668491
Natd1,decreased circulating LDL cholesterol level,homozygote,-1.01394302696295
Xlr3a,abnormal blood urea nitrogen level,homozygote,-1.14468881161012
Krit1,abnormal otic vesicle morphology,homozygote,1
Abcd3,decreased body weight,homozygote,-1.03970489564618
Cav1,increased circulating alanine transaminase level,homozygote,0.645749031586838
Mmp11,abnormal skin coloration,homozygote,1
Cnih2,hyperactivity,homozygote,6.04016561234461
Traf3ip1,"preweaning lethality, complete penetrance",homozygote,1
Wdr59,"preweaning lethality, complete penetrance",homozygote,1
Zfp871,"preweaning lethality, complete penetrance",homozygote,1
Lipt1,"preweaning lethality, complete penetrance",homozygote,1
Tecr,abnormal stomach morphology,heterozygote,1
Tmem132a,decreased bone mineral content,heterozygote,-1.39877989283265
Cep19,decreased bone mineral content,homozygote,-0.99511752337751
Ccnt2,abnormal skin coloration,heterozygote,0.322850905658151
Ptp4a1,abnormal retinal blood vessel morphology,homozygote,0.402331265275428
Zranb2,decreased circulating aspartate transaminase level,heterozygote,-0.384856670383138
Rabgap1,increased blood urea nitrogen level,homozygote,1.33559740229433
Agpat1,decreased circulating calcium level,heterozygote,-0.416865465788807
Chrm4,hyperactivity,homozygote,1.21780231547853
Eogt,hypoactivity,homozygote,-0.6331509661666
Kcnb2,hyperactivity,homozygote,1.37841507476103
Rbbp4,abnormal eye morphology,heterozygote,1
Isca1,decreased exploration in new environment,heterozygote,-1.05048816381965
Nfya,increased circulating triglyceride level,heterozygote,1.36283820401429
Snx3,anophthalmia,homozygote,1
1500009L16Rik,increased circulating alkaline phosphatase level,homozygote,1.77613845204632
Dnd1,decreased lean body mass,homozygote,0.628357472854901
Bbox1,decreased heart rate,homozygote,-1.55679478004578
Rsad1,decreased eosinophil cell number,heterozygote,-0.857629074757023
Baz2b,decreased bone mineral content,homozygote,-1.83681266377863
Csmd1,decreased bone mineral content,homozygote,0.0131677955242162
Farsa,decreased bone mineral content,heterozygote,-1.49562851758306
Abca4,increased circulating magnesium level,heterozygote,0.451268610791706
Scg5,abnormal retinal vasculature morphology,homozygote,0.35010770703686
Dscc1,decreased total body fat amount,heterozygote,-0.108394871699035
Asf1a,embryonic growth retardation,heterozygote,1
Ppox,embryonic growth retardation,homozygote,1
Itgae,decreased lean body mass,homozygote,-0.696967506864891
Ptpn20,limb grasping,homozygote,0.407426778242678
Wfdc11,decreased red blood cell distribution width,homozygote,-1.26254635302498
Ebf2,small spleen,heterozygote,1
Cdkn1a,abnormal spleen morphology,homozygote,1
Brcc3,decreased red blood cell distribution width,homozygote,-1.69290941460097
Six1,small spleen,heterozygote,1
AW112010,decreased mean platelet volume,homozygote,-0.0209961336417524
Slc3a1,urinary bladder obstruction,homozygote,1
Slc12a5,embryonic growth retardation,heterozygote,1
Slc44a2,increased lean body mass,homozygote,0.326600095710424
Secisbp2l,increased bone mineral content,homozygote,1.84426229379918
Syt17,decreased pulmonary ventilation,homozygote,-0.746953431997331
Mllt3,hyperactivity,heterozygote,0.57592307421259
Tmem189,decreased hematocrit,homozygote,-2.45063996801643
Gcgr,increased kidney weight,homozygote,2.94162243709004
Mdh2,abnormal midbrain development,homozygote,1
Slc9a3,improved glucose tolerance,heterozygote,-1.17295605058446
Plcb1,abnormal kidney morphology,heterozygote,1
Rasgrf1,thrombocytopenia,homozygote,-0.53588229969219
Slc3a1,abnormal kidney morphology,homozygote,1
Plxnc1,abnormal kidney morphology,homozygote,1
Mgst2,abnormal kidney morphology,homozygote,1
Hmx2,enlarged kidney,homozygote,1
Ubn1,"preweaning lethality, incomplete penetrance",homozygote,1
Dap3,"preweaning lethality, complete penetrance",homozygote,1
Odc1,"preweaning lethality, complete penetrance",homozygote,1
Exosc2,"preweaning lethality, complete penetrance",homozygote,1
Prpf6,"preweaning lethality, complete penetrance",homozygote,1
Isy1,"preweaning lethality, complete penetrance",homozygote,1
Rtn4ip1,"preweaning lethality, complete penetrance",homozygote,1
Abca12,"preweaning lethality, complete penetrance",homozygote,1
3830406C13Rik,increased bone mineral density,homozygote,0.288430707422303
Def6,decreased bone mineral density,homozygote,-1.23160115581996
D6Wsu163e,decreased bone mineral density,homozygote,-1.66084097876092
Pls3,decreased bone mineral density,homozygote,-2.91172645524418
Enkur,no spontaneous movement,homozygote,1
Rnasek,decreased fasting circulating glucose level,heterozygote,-0.583103322413176
Tppp,abnormal sleep behavior,homozygote,-0.818852400679658
Cabp1,decreased fasting circulating glucose level,homozygote,-1.10279838965952
Nisch,impaired glucose tolerance,homozygote,0.887521142604618
Cxcr1,increased fasting circulating glucose level,homozygote,1.18372195694927
Csf2,increased circulating creatinine level,homozygote,2.73531693633998
Hsd17b1,decreased total body fat amount,homozygote,-0.97473282657569
Tmem248,abnormal cecum morphology,homozygote,1
Htr1b,decreased total body fat amount,heterozygote,-1.18815796455697
Satb1,decreased total body fat amount,heterozygote,-1.13304821070999
Greb1l,increased total body fat amount,heterozygote,1.88599478840672
Tgfb3,"preweaning lethality, complete penetrance",homozygote,1
Lrrc56,"preweaning lethality, incomplete penetrance",homozygote,1
Usp19,abnormal coat appearance,heterozygote,0.213678180871376
Cib3,abnormal retinal vasculature morphology,homozygote,0.362627309873757
Grik3,blind uterus,homozygote,1
Trpm1,impaired pupillary reflex,homozygote,0.499609832227858
Ide,decreased circulating alkaline phosphatase level,homozygote,-1.01499091773116
Pear1,decreased circulating fructosamine level,homozygote,-0.607526187347118
Cib3,absent vibrissae,homozygote,0.335258964143426
Tmem70,abnormal somite shape,homozygote,1
Srcap,thrombocytopenia,heterozygote,-0.652594410866978
Kansl1,corneal vascularization,heterozygote,0.244082840236686
Laptm4b,abnormal hindbrain morphology,homozygote,1
Zkscan7,anophthalmia,homozygote,1
Zscan21,decreased total body fat amount,homozygote,-0.630509907385134
Eef2kmt,abnormal response to tactile stimuli,homozygote,0.589834194074477
Maf,abnormal spleen morphology,heterozygote,1
Trim9,decreased effector memory T-helper cell number,homozygote,1.32484255461162
Pramel12,abnormal spleen morphology,homozygote,1
Vstm2a,eye hemorrhage,homozygote,0.329263935207242
Mboat1,decreased prepulse inhibition,homozygote,-1.2059524108366
Hectd3,small thymus,homozygote,1
Akap13,small liver,homozygote,1
Ubr2,abnormal liver morphology,heterozygote,1
Hmga1,unresponsive to tactile stimuli,heterozygote,1
Ap4e1,unresponsive to tactile stimuli,homozygote,1
Abcc2,decreased grip strength,homozygote,-0.699182875736959
Ppp4c,abnormal contextual conditioning behavior,heterozygote,1.0473594042282
3425401B19Rik,decreased grip strength,homozygote,-2.05603925992745
Lepr,increased mean corpuscular hemoglobin,homozygote,2.51476920286833
Irgc1,male infertility,homozygote,1
